grid_id,country,district_code,subcounty_code,parish_code,building_id,latitude,longitude,address,division,zip_code,house_number,street,city,region,address_status
UG-ENT-014063,UG,ENT,21403,UNASSIGNED,014063,0.1018096,32.5190544,"29125 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29125,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014064,UG,ENT,21403,UNASSIGNED,014064,0.1032566,32.5123956,"29127 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29127,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014065,UG,ENT,21403,UNASSIGNED,014065,0.1040074,32.5149974,"29129 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29129,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014066,UG,ENT,21403,UNASSIGNED,014066,0.104772,32.5131676,"29131 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29131,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014067,UG,ENT,21403,UNASSIGNED,014067,0.1056578,32.509628,"29133 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29133,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014068,UG,ENT,21403,UNASSIGNED,014068,0.1065164,32.5188544,"29135 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29135,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014069,UG,ENT,21403,UNASSIGNED,014069,0.10745,32.5124548,"29137 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29137,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014070,UG,ENT,21403,UNASSIGNED,014070,0.108677,32.510586,"29139 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29139,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014071,UG,ENT,21403,UNASSIGNED,014071,0.0880069,32.5073956,"29141 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29141,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014072,UG,ENT,21403,UNASSIGNED,014072,0.0891822,32.5050962,"29143 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29143,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014073,UG,ENT,21401,UNASSIGNED,014073,0.0897673,32.4977667,"29145 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,29145,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014074,UG,ENT,21403,UNASSIGNED,014074,0.0902608,32.505894,"29147 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29147,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014075,UG,ENT,21403,UNASSIGNED,014075,0.090802,32.5014289,"29149 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29149,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014076,UG,ENT,21403,UNASSIGNED,014076,0.0912614,32.5030254,"29151 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29151,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014077,UG,ENT,21403,UNASSIGNED,014077,0.0918828,32.4991281,"29153 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,29153,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014078,UG,ENT,21403,UNASSIGNED,014078,0.0925046,32.5020344,"29155 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29155,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014079,UG,ENT,21403,UNASSIGNED,014079,0.0931746,32.5061652,"29157 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29157,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014080,UG,ENT,21403,UNASSIGNED,014080,0.0937766,32.5012694,"29159 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29159,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014081,UG,ENT,21403,UNASSIGNED,014081,0.094425,32.5024796,"29161 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29161,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014082,UG,ENT,21403,UNASSIGNED,014082,0.0949998,32.5071892,"29163 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29163,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014083,UG,ENT,21403,UNASSIGNED,014083,0.0957398,32.5024364,"29165 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29165,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014084,UG,ENT,21403,UNASSIGNED,014084,0.096495,32.502277,"29167 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29167,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014085,UG,ENT,21403,UNASSIGNED,014085,0.0973144,32.5056113,"29169 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29169,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014086,UG,ENT,21403,UNASSIGNED,014086,0.0979512,32.5000624,"29171 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29171,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014087,UG,ENT,21403,UNASSIGNED,014087,0.0985318,32.5034996,"29173 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29173,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014088,UG,ENT,21403,UNASSIGNED,014088,0.088694,32.5156044,"29175 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29175,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014089,UG,ENT,21403,UNASSIGNED,014089,0.0906954,32.5143454,"29177 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29177,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014090,UG,ENT,21403,UNASSIGNED,014090,0.0924696,32.5088398,"29179 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29179,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014091,UG,ENT,21403,UNASSIGNED,014091,0.0942568,32.5135644,"29181 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29181,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014092,UG,ENT,21403,UNASSIGNED,014092,0.0969576,32.5147958,"29183 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29183,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014093,UG,ENT,21403,UNASSIGNED,014093,0.0982126,32.5132536,"29185 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29185,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014094,UG,ENT,21403,UNASSIGNED,014094,0.1447016,32.5296332,"29187 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29187,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014095,UG,ENT,21403,UNASSIGNED,014095,0.1479042,32.5250644,"29189 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29189,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014096,UG,ENT,21403,UNASSIGNED,014096,0.14338,32.5325989,"29191 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29191,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014097,UG,ENT,21403,UNASSIGNED,014097,0.1461104,32.5306178,"29193 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29193,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014098,UG,ENT,21403,UNASSIGNED,014098,0.1328534,32.537886,"29195 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29195,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014099,UG,ENT,21403,UNASSIGNED,014099,0.1348566,32.5342654,"29197 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29197,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014100,UG,ENT,21403,UNASSIGNED,014100,0.1364421,32.5335061,"29199 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29199,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014101,UG,ENT,21403,UNASSIGNED,014101,0.1375687,32.5378206,"29201 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29201,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014102,UG,ENT,21403,UNASSIGNED,014102,0.1385096,32.5403324,"29203 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29203,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014103,UG,ENT,21403,UNASSIGNED,014103,0.1390501,32.5359194,"29205 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29205,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014104,UG,ENT,21403,UNASSIGNED,014104,0.1399668,32.5393134,"29207 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29207,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014105,UG,ENT,21403,UNASSIGNED,014105,0.1407429,32.5360047,"29209 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29209,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014106,UG,ENT,21403,UNASSIGNED,014106,0.141538,32.5411018,"29211 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29211,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014107,UG,ENT,21403,UNASSIGNED,014107,0.1426924,32.532641,"29213 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29213,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014108,UG,ENT,21403,UNASSIGNED,014108,0.1441106,32.5469622,"29215 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29215,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014109,UG,ENT,21403,UNASSIGNED,014109,0.1459498,32.5447642,"29217 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29217,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014110,UG,ENT,21403,UNASSIGNED,014110,0.147524,32.545147,"29219 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29219,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014111,UG,ENT,21403,UNASSIGNED,014111,0.1484886,32.544234,"29221 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29221,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014112,UG,ENT,21403,UNASSIGNED,014112,0.1496614,32.5483372,"29223 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29223,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014113,UG,ENT,21403,UNASSIGNED,014113,0.132013,32.5472108,"29225 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29225,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014114,UG,ENT,21403,UNASSIGNED,014114,0.1343682,32.5462546,"29227 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29227,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014115,UG,ENT,21403,UNASSIGNED,014115,0.1364144,32.5469152,"29229 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29229,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014116,UG,ENT,21403,UNASSIGNED,014116,0.1381646,32.5466364,"29231 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29231,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014117,UG,ENT,21403,UNASSIGNED,014117,0.1394108,32.5432696,"29233 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29233,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014118,UG,ENT,21403,UNASSIGNED,014118,0.140751,32.5479128,"29235 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29235,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014119,UG,ENT,21403,UNASSIGNED,014119,0.1428072,32.5426828,"29237 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29237,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014120,UG,ENT,21403,UNASSIGNED,014120,0.127456,32.5304616,"29239 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29239,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014121,UG,ENT,21403,UNASSIGNED,014121,0.1220968,32.5346456,"29241 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29241,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014122,UG,ENT,21403,UNASSIGNED,014122,0.1250108,32.5351888,"29243 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29243,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014123,UG,ENT,21403,UNASSIGNED,014123,0.1287876,32.5317992,"29245 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29245,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014124,UG,ENT,21403,UNASSIGNED,014124,0.1100898,32.5271892,"29247 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29247,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014125,UG,ENT,21403,UNASSIGNED,014125,0.111871,32.519799,"29249 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29249,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014126,UG,ENT,21403,UNASSIGNED,014126,0.1128298,32.5252386,"29251 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29251,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014127,UG,ENT,21403,UNASSIGNED,014127,0.1135904,32.527858,"29253 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29253,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014128,UG,ENT,21403,UNASSIGNED,014128,0.1146486,32.5223842,"29255 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29255,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014129,UG,ENT,21403,UNASSIGNED,014129,0.1163987,32.5224957,"29257 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29257,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014130,UG,ENT,21403,UNASSIGNED,014130,0.1185956,32.523034,"29259 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29259,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014131,UG,ENT,21403,UNASSIGNED,014131,0.1176308,32.531561,"29261 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29261,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014132,UG,ENT,21403,UNASSIGNED,014132,0.1231782,32.5455552,"29263 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29263,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014133,UG,ENT,21403,UNASSIGNED,014133,0.1316018,32.5484178,"29265 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29265,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014134,UG,ENT,21403,UNASSIGNED,014134,0.1124268,32.5424562,"29267 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29267,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014135,UG,ENT,21403,UNASSIGNED,014135,0.099559,32.5289708,"29269 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29269,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014136,UG,ENT,21403,UNASSIGNED,014136,0.102171,32.5278946,"29271 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29271,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014137,UG,ENT,21403,UNASSIGNED,014137,0.1047678,32.5255376,"29273 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29273,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014138,UG,ENT,21403,UNASSIGNED,014138,0.1062778,32.5235848,"29275 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29275,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014139,UG,ENT,21403,UNASSIGNED,014139,0.1075026,32.5252404,"29277 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29277,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014140,UG,ENT,21403,UNASSIGNED,014140,0.1086172,32.5250556,"29279 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29279,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014141,UG,ENT,21403,UNASSIGNED,014141,0.1005912,32.5306996,"29281 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29281,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014142,UG,ENT,21403,UNASSIGNED,014142,0.1061947,32.5312843,"29283 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29283,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014143,UG,ENT,21403,UNASSIGNED,014143,0.0942976,32.5276448,"29285 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29285,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014144,UG,ENT,21403,UNASSIGNED,014144,0.0976108,32.527004,"29287 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29287,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014145,UG,ENT,21403,UNASSIGNED,014145,0.0898132,32.5325604,"29289 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29289,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014146,UG,ENT,21403,UNASSIGNED,014146,0.0934144,32.5338232,"29291 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29291,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014147,UG,ENT,21403,UNASSIGNED,014147,0.0967746,32.5305334,"29293 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29293,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014148,UG,ENT,21403,UNASSIGNED,014148,0.089388,32.5497148,"29295 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29295,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014149,UG,ENT,21403,UNASSIGNED,014149,0.0957824,32.5461984,"29297 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29297,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014150,UG,ENT,21402,UNASSIGNED,014150,0.0771686,32.4135562,"29299 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29299,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014151,UG,ENT,21402,UNASSIGNED,014151,0.0864376,32.41079,"29301 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29301,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014152,UG,ENT,21402,UNASSIGNED,014152,0.0335846,32.4313678,"29303 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29303,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014153,UG,ENT,21402,UNASSIGNED,014153,0.038458,32.4225438,"29305 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29305,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014154,UG,ENT,21402,UNASSIGNED,014154,0.0297814,32.430384,"29307 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29307,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014155,UG,ENT,21402,UNASSIGNED,014155,0.0323342,32.425514,"29309 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29309,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014156,UG,ENT,21403,UNASSIGNED,014156,0.0854462,32.5201316,"29311 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29311,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014157,UG,ENT,21403,UNASSIGNED,014157,0.066156,32.524166,"29313 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29313,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014158,UG,ENT,21403,UNASSIGNED,014158,0.0760532,32.5373772,"29315 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29315,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014159,UG,ENT,21403,UNASSIGNED,014159,0.085867,32.5493956,"29317 Nile Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29317,Nile Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014160,UG,ENT,21403,UNASSIGNED,014160,0.0569256,32.5275016,"29319 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29319,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014161,UG,ENT,21403,UNASSIGNED,014161,0.0592898,32.5198522,"29321 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29321,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014162,UG,ENT,21403,UNASSIGNED,014162,0.0630166,32.52285,"29323 Kampala Road, Airport, Entebbe, 21403, Uganda",Airport,21403,29323,Kampala Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014163,UG,ENT,21403,UNASSIGNED,014163,0.0547518,32.5198844,"29325 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,29325,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014164,UG,ENT,21402,UNASSIGNED,014164,0.1452128,32.4035922,"29327 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29327,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014165,UG,ENT,21402,UNASSIGNED,014165,0.1452238,32.4247996,"29329 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29329,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014166,UG,ENT,21402,UNASSIGNED,014166,0.1406806,32.4280942,"29331 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29331,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014167,UG,ENT,21402,UNASSIGNED,014167,0.1309738,32.4052334,"29333 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29333,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014168,UG,ENT,21402,UNASSIGNED,014168,0.1254426,32.4100378,"29335 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29335,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014169,UG,ENT,21402,UNASSIGNED,014169,0.1187102,32.4124092,"29337 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29337,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014170,UG,ENT,21402,UNASSIGNED,014170,0.0971154,32.408275,"29339 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29339,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014171,UG,ENT,21402,UNASSIGNED,014171,0.1044986,32.4145537,"29341 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29341,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014172,UG,ENT,21402,UNASSIGNED,014172,0.101894,32.4299506,"29343 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29343,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014173,UG,ENT,21402,UNASSIGNED,014173,0.109554,32.4315043,"29345 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29345,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014174,UG,ENT,21402,UNASSIGNED,014174,0.086901,32.4353422,"29347 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,29347,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014175,UG,ENT,21404,UNASSIGNED,014175,0.0786064,32.4518099,"29349 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,29349,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-014176,UG,ENT,21404,UNASSIGNED,014176,0.0802744,32.4527186,"29351 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,29351,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
